STUDY_ID	SAMPLE_ID	MYC	PHB
mds_mskcc_2020	TCGA-AB-2802-03	NA	NA
mds_mskcc_2020	TCGA-AB-2803-03	NA	NA
mds_mskcc_2020	TCGA-AB-2804-03	NA	NA
mds_mskcc_2020	TCGA-AB-2805-03	NA	NA
mds_mskcc_2020	TCGA-AB-2806-03	NA	NA
mds_mskcc_2020	TCGA-AB-2807-03	NA	NA
mds_mskcc_2020	TCGA-AB-2808-03	NA	NA
mds_mskcc_2020	TCGA-AB-2809-03	NA	NA
mds_mskcc_2020	TCGA-AB-2810-03	NA	NA
mds_mskcc_2020	TCGA-AB-2811-03	NA	NA
mds_mskcc_2020	TCGA-AB-2812-03	NA	NA
mds_mskcc_2020	TCGA-AB-2813-03	NA	NA
mds_mskcc_2020	TCGA-AB-2814-03	NA	NA
mds_mskcc_2020	TCGA-AB-2815-03	NA	NA
mds_mskcc_2020	TCGA-AB-2816-03	NA	NA
mds_mskcc_2020	TCGA-AB-2817-03	NA	NA
mds_mskcc_2020	TCGA-AB-2818-03	NA	NA
mds_mskcc_2020	TCGA-AB-2819-03	NA	NA
mds_mskcc_2020	TCGA-AB-2820-03	NA	NA
mds_mskcc_2020	TCGA-AB-2821-03	NA	NA
mds_mskcc_2020	TCGA-AB-2822-03	NA	NA
mds_mskcc_2020	TCGA-AB-2824-03	NA	NA
mds_mskcc_2020	TCGA-AB-2826-03	NA	NA
mds_mskcc_2020	TCGA-AB-2827-03	NA	NA
mds_mskcc_2020	TCGA-AB-2828-03	NA	NA
mds_mskcc_2020	TCGA-AB-2829-03	NA	NA
mds_mskcc_2020	TCGA-AB-2830-03	NA	NA
mds_mskcc_2020	TCGA-AB-2831-03	NA	NA
mds_mskcc_2020	TCGA-AB-2833-03	NA	NA
mds_mskcc_2020	TCGA-AB-2834-03	NA	NA
mds_mskcc_2020	TCGA-AB-2835-03	NA	NA
mds_mskcc_2020	TCGA-AB-2836-03	NA	NA
mds_mskcc_2020	TCGA-AB-2838-03	NA	NA
mds_mskcc_2020	TCGA-AB-2839-03	NA	NA
mds_mskcc_2020	TCGA-AB-2841-03	NA	NA
mds_mskcc_2020	TCGA-AB-2843-03	NA	NA
mds_mskcc_2020	TCGA-AB-2844-03	NA	NA
mds_mskcc_2020	TCGA-AB-2845-03	NA	NA
mds_mskcc_2020	TCGA-AB-2846-03	NA	NA
mds_mskcc_2020	TCGA-AB-2847-03	NA	NA
mds_mskcc_2020	TCGA-AB-2848-03	NA	NA
mds_mskcc_2020	TCGA-AB-2849-03	NA	NA
mds_mskcc_2020	TCGA-AB-2850-03	NA	NA
mds_mskcc_2020	TCGA-AB-2851-03	NA	NA
mds_mskcc_2020	TCGA-AB-2854-03	NA	NA
mds_mskcc_2020	TCGA-AB-2855-03	NA	NA
mds_mskcc_2020	TCGA-AB-2857-03	NA	NA
mds_mskcc_2020	TCGA-AB-2858-03	NA	NA
mds_mskcc_2020	TCGA-AB-2859-03	NA	NA
mds_mskcc_2020	TCGA-AB-2860-03	NA	NA
mds_mskcc_2020	TCGA-AB-2861-03	NA	NA
mds_mskcc_2020	TCGA-AB-2862-03	NA	NA
mds_mskcc_2020	TCGA-AB-2863-03	NA	NA
mds_mskcc_2020	TCGA-AB-2864-03	NA	NA
mds_mskcc_2020	TCGA-AB-2865-03	NA	NA
mds_mskcc_2020	TCGA-AB-2866-03	NA	NA
mds_mskcc_2020	TCGA-AB-2867-03	NA	NA
mds_mskcc_2020	TCGA-AB-2868-03	NA	NA
mds_mskcc_2020	TCGA-AB-2869-03	NA	NA
mds_mskcc_2020	TCGA-AB-2870-03	NA	NA
mds_mskcc_2020	TCGA-AB-2871-03	NA	NA
mds_mskcc_2020	TCGA-AB-2872-03	NA	NA
mds_mskcc_2020	TCGA-AB-2873-03	NA	NA
mds_mskcc_2020	TCGA-AB-2874-03	NA	NA
mds_mskcc_2020	TCGA-AB-2875-03	NA	NA
mds_mskcc_2020	TCGA-AB-2876-03	NA	NA
mds_mskcc_2020	TCGA-AB-2877-03	NA	NA
mds_mskcc_2020	TCGA-AB-2879-03	NA	NA
mds_mskcc_2020	TCGA-AB-2880-03	NA	NA
mds_mskcc_2020	TCGA-AB-2881-03	NA	NA
mds_mskcc_2020	TCGA-AB-2882-03	NA	NA
mds_mskcc_2020	TCGA-AB-2883-03	NA	NA
mds_mskcc_2020	TCGA-AB-2884-03	NA	NA
mds_mskcc_2020	TCGA-AB-2885-03	NA	NA
mds_mskcc_2020	TCGA-AB-2886-03	NA	NA
mds_mskcc_2020	TCGA-AB-2887-03	NA	NA
mds_mskcc_2020	TCGA-AB-2888-03	NA	NA
mds_mskcc_2020	TCGA-AB-2889-03	NA	NA
mds_mskcc_2020	TCGA-AB-2890-03	NA	NA
mds_mskcc_2020	TCGA-AB-2891-03	NA	NA
mds_mskcc_2020	TCGA-AB-2892-03	NA	NA
mds_mskcc_2020	TCGA-AB-2893-03	NA	NA
mds_mskcc_2020	TCGA-AB-2894-03	NA	NA
mds_mskcc_2020	TCGA-AB-2895-03	NA	NA
mds_mskcc_2020	TCGA-AB-2896-03	NA	NA
mds_mskcc_2020	TCGA-AB-2897-03	NA	NA
mds_mskcc_2020	TCGA-AB-2898-03	NA	NA
mds_mskcc_2020	TCGA-AB-2899-03	NA	NA
mds_mskcc_2020	TCGA-AB-2900-03	NA	NA
mds_mskcc_2020	TCGA-AB-2901-03	NA	NA
mds_mskcc_2020	TCGA-AB-2903-03	NA	NA
mds_mskcc_2020	TCGA-AB-2904-03	NA	NA
mds_mskcc_2020	TCGA-AB-2908-03	NA	NA
mds_mskcc_2020	TCGA-AB-2909-03	NA	NA
mds_mskcc_2020	TCGA-AB-2910-03	NA	NA
mds_mskcc_2020	TCGA-AB-2911-03	NA	NA
mds_mskcc_2020	TCGA-AB-2912-03	NA	NA
mds_mskcc_2020	TCGA-AB-2913-03	NA	NA
mds_mskcc_2020	TCGA-AB-2914-03	NA	NA
mds_mskcc_2020	TCGA-AB-2915-03	NA	NA
mds_mskcc_2020	TCGA-AB-2916-03	NA	NA
mds_mskcc_2020	TCGA-AB-2917-03	NA	NA
mds_mskcc_2020	TCGA-AB-2918-03	NA	NA
mds_mskcc_2020	TCGA-AB-2919-03	NA	NA
mds_mskcc_2020	TCGA-AB-2920-03	NA	NA
mds_mskcc_2020	TCGA-AB-2921-03	NA	NA
mds_mskcc_2020	TCGA-AB-2922-03	NA	NA
mds_mskcc_2020	TCGA-AB-2923-03	NA	NA
mds_mskcc_2020	TCGA-AB-2924-03	NA	NA
mds_mskcc_2020	TCGA-AB-2925-03	NA	NA
mds_mskcc_2020	TCGA-AB-2926-03	NA	NA
mds_mskcc_2020	TCGA-AB-2927-03	NA	NA
mds_mskcc_2020	TCGA-AB-2929-03	NA	NA
mds_mskcc_2020	TCGA-AB-2930-03	NA	NA
mds_mskcc_2020	TCGA-AB-2931-03	NA	NA
mds_mskcc_2020	TCGA-AB-2932-03	NA	NA
mds_mskcc_2020	TCGA-AB-2933-03	NA	NA
mds_mskcc_2020	TCGA-AB-2934-03	NA	NA
mds_mskcc_2020	TCGA-AB-2935-03	NA	NA
mds_mskcc_2020	TCGA-AB-2936-03	NA	NA
mds_mskcc_2020	TCGA-AB-2937-03	NA	NA
mds_mskcc_2020	TCGA-AB-2938-03	NA	NA
mds_mskcc_2020	TCGA-AB-2939-03	NA	NA
mds_mskcc_2020	TCGA-AB-2940-03	NA	NA
mds_mskcc_2020	TCGA-AB-2942-03	NA	NA
mds_mskcc_2020	TCGA-AB-2943-03	NA	NA
mds_mskcc_2020	TCGA-AB-2945-03	NA	NA
mds_mskcc_2020	TCGA-AB-2948-03	NA	NA
mds_mskcc_2020	TCGA-AB-2949-03	NA	NA
mds_mskcc_2020	TCGA-AB-2950-03	NA	NA
mds_mskcc_2020	TCGA-AB-2952-03	NA	NA
mds_mskcc_2020	TCGA-AB-2954-03	NA	NA
mds_mskcc_2020	TCGA-AB-2955-03	NA	NA
mds_mskcc_2020	TCGA-AB-2956-03	NA	NA
mds_mskcc_2020	TCGA-AB-2957-03	NA	NA
mds_mskcc_2020	TCGA-AB-2959-03	NA	NA
mds_mskcc_2020	P-0000246-T05-IH3	NA	NA
mds_mskcc_2020	P-0000355-T04-TB3	NA	NA
mds_mskcc_2020	P-0000681-T03-IH3	NA	NA
mds_mskcc_2020	P-0001575-T02-TB3	NA	NA
mds_mskcc_2020	P-0001586-T04-TB3	NA	NA
mds_mskcc_2020	P-0001879-T04-TB3	NA	NA
mds_mskcc_2020	P-0002597-T03-TB3	NA	NA
mds_mskcc_2020	P-0002959-T04-IH3	NA	NA
mds_mskcc_2020	P-0003320-T03-TB3	NA	NA
mds_mskcc_2020	P-0003809-T02-TB3	NA	NA
mds_mskcc_2020	P-0004194-T05-TB3	NA	NA
mds_mskcc_2020	P-0004711-T03-IH3	NA	NA
mds_mskcc_2020	P-0005328-T02-IM6	NA	NA
mds_mskcc_2020	P-0006255-T01-IM5	NA	NA
mds_mskcc_2020	P-0006558-T02-TB3	NA	NA
mds_mskcc_2020	P-0006748-T03-TB3	NA	NA
mds_mskcc_2020	P-0007243-T02-TB3	NA	NA
mds_mskcc_2020	P-0007248-T14-TB3	NA	NA
mds_mskcc_2020	P-0007264-T03-IH3	NA	NA
mds_mskcc_2020	P-0007436-T07-IH3	NA	NA
mds_mskcc_2020	P-0007437-T15-IH3	NA	NA
mds_mskcc_2020	P-0007441-T10-TB3	NA	NA
mds_mskcc_2020	P-0007450-T02-TB3	NA	NA
mds_mskcc_2020	P-0007468-T09-TB3	NA	NA
mds_mskcc_2020	P-0007612-T09-TB3	NA	NA
mds_mskcc_2020	P-0007615-T04-IH3	NA	NA
mds_mskcc_2020	P-0007718-T02-TB3	NA	NA
mds_mskcc_2020	P-0007722-T02-TB3	NA	NA
mds_mskcc_2020	P-0007726-T05-TB3	NA	NA
mds_mskcc_2020	P-0007730-T02-TB3	NA	NA
mds_mskcc_2020	P-0007732-T05-TB3	NA	NA
mds_mskcc_2020	P-0007761-T06-IH3	NA	NA
mds_mskcc_2020	P-0007817-T04-TB3	NA	NA
mds_mskcc_2020	P-0007824-T06-IH3	NA	NA
mds_mskcc_2020	P-0007936-T06-IH3	NA	NA
mds_mskcc_2020	P-0007943-T06-TB3	NA	NA
mds_mskcc_2020	P-0007946-T08-TB3	NA	NA
mds_mskcc_2020	P-0007948-T09-TB3	NA	NA
mds_mskcc_2020	P-0007953-T06-IH3	NA	NA
mds_mskcc_2020	P-0007957-T05-TB3	NA	NA
mds_mskcc_2020	P-0007958-T06-TB3	NA	NA
mds_mskcc_2020	P-0007959-T11-TB3	NA	NA
mds_mskcc_2020	P-0008055-T05-IH3	NA	NA
mds_mskcc_2020	P-0008107-T04-TB3	NA	NA
mds_mskcc_2020	P-0008195-T08-TB3	NA	NA
mds_mskcc_2020	P-0008197-T09-TB3	NA	NA
mds_mskcc_2020	P-0008198-T08-TB3	NA	NA
mds_mskcc_2020	P-0008200-T06-TB3	NA	NA
mds_mskcc_2020	P-0008202-T03-TB3	NA	NA
mds_mskcc_2020	P-0008217-T03-TB3	NA	NA
mds_mskcc_2020	P-0008268-T02-TB3	NA	NA
mds_mskcc_2020	P-0008272-T05-TB3	NA	NA
mds_mskcc_2020	P-0008275-T08-IH3	NA	NA
mds_mskcc_2020	P-0008322-T04-IH3	NA	NA
mds_mskcc_2020	P-0008413-T07-TB3	NA	NA
mds_mskcc_2020	P-0008508-T04-IH3	NA	NA
mds_mskcc_2020	P-0008512-T08-IH3	NA	NA
mds_mskcc_2020	P-0008618-T06-TB3	NA	NA
mds_mskcc_2020	P-0008622-T07-IH3	NA	NA
mds_mskcc_2020	P-0008624-T05-TB3	NA	NA
mds_mskcc_2020	P-0008627-T02-TB3	NA	NA
mds_mskcc_2020	P-0008630-T02-IH3	NA	NA
mds_mskcc_2020	P-0008807-T05-TB3	NA	NA
mds_mskcc_2020	P-0008821-T03-IH3	NA	NA
mds_mskcc_2020	P-0008823-T06-TB3	NA	NA
mds_mskcc_2020	P-0008828-T16-TB3	NA	NA
mds_mskcc_2020	P-0008893-T10-TB3	NA	NA
mds_mskcc_2020	P-0008898-T12-IH3	NA	NA
mds_mskcc_2020	P-0008985-T05-TB3	NA	NA
mds_mskcc_2020	P-0008993-T04-TB3	NA	NA
mds_mskcc_2020	P-0009076-T03-TB3	NA	NA
mds_mskcc_2020	P-0009125-T08-TB3	NA	NA
mds_mskcc_2020	P-0009212-T03-TB3	NA	NA
mds_mskcc_2020	P-0009235-T07-TB3	NA	NA
mds_mskcc_2020	P-0009236-T08-TB3	NA	NA
mds_mskcc_2020	P-0009279-T14-TB3	NA	NA
mds_mskcc_2020	P-0009281-T02-TB3	NA	NA
mds_mskcc_2020	P-0009282-T09-IH3	NA	NA
mds_mskcc_2020	P-0009284-T06-TB3	NA	NA
mds_mskcc_2020	P-0009287-T02-TB3	NA	NA
mds_mskcc_2020	P-0009326-T02-TB3	NA	NA
mds_mskcc_2020	P-0009380-T05-TB3	NA	NA
mds_mskcc_2020	P-0009384-T02-TB3	NA	NA
mds_mskcc_2020	P-0009420-T03-TB3	NA	NA
mds_mskcc_2020	P-0009493-T09-IH3	NA	NA
mds_mskcc_2020	P-0009501-T02-TB3	NA	NA
mds_mskcc_2020	P-0009549-T02-TB3	NA	NA
mds_mskcc_2020	P-0009552-T02-TB3	NA	NA
mds_mskcc_2020	P-0009571-T05-TB3	NA	NA
mds_mskcc_2020	P-0009581-T05-TB3	NA	NA
mds_mskcc_2020	P-0009582-T02-IH3	NA	NA
mds_mskcc_2020	P-0009671-T06-TB3	NA	NA
mds_mskcc_2020	P-0009880-T14-IH3	NA	NA
mds_mskcc_2020	P-0010036-T04-TB3	NA	NA
mds_mskcc_2020	P-0010188-T04-TB3	NA	NA
mds_mskcc_2020	P-0010288-T03-TB3	NA	NA
mds_mskcc_2020	P-0010290-T10-TB3	NA	NA
mds_mskcc_2020	P-0010293-T05-TB3	NA	NA
mds_mskcc_2020	P-0010295-T02-TB3	NA	NA
mds_mskcc_2020	P-0010324-T04-IH3	NA	NA
mds_mskcc_2020	P-0010409-T02-IH3	NA	NA
mds_mskcc_2020	P-0010415-T04-IH3	NA	NA
mds_mskcc_2020	P-0010434-T05-TB3	NA	NA
mds_mskcc_2020	P-0010453-T03-IH3	NA	NA
mds_mskcc_2020	P-0010479-T13-TB3	NA	NA
mds_mskcc_2020	P-0010516-T02-IH3	NA	NA
mds_mskcc_2020	P-0010543-T02-IH3	NA	NA
mds_mskcc_2020	P-0010544-T21-IH3	NA	NA
mds_mskcc_2020	P-0010616-T05-TB3	NA	NA
mds_mskcc_2020	P-0010617-T05-IH3	NA	NA
mds_mskcc_2020	P-0010619-T07-IH3	NA	NA
mds_mskcc_2020	P-0010625-T04-IH3	NA	NA
mds_mskcc_2020	P-0010694-T02-TB3	NA	NA
mds_mskcc_2020	P-0010767-T04-TB3	NA	NA
mds_mskcc_2020	P-0010872-T07-IH3	NA	NA
mds_mskcc_2020	P-0010874-T05-TB3	NA	NA
mds_mskcc_2020	P-0010878-T04-TB3	NA	NA
mds_mskcc_2020	P-0010888-T05-TB3	NA	NA
mds_mskcc_2020	P-0010909-T06-TB3	NA	NA
mds_mskcc_2020	P-0011020-T02-TB3	NA	NA
mds_mskcc_2020	P-0011024-T03-TB3	NA	NA
mds_mskcc_2020	P-0011058-T02-IH3	NA	NA
mds_mskcc_2020	P-0011313-T06-TB3	NA	NA
mds_mskcc_2020	P-0011314-T06-TB3	NA	NA
mds_mskcc_2020	P-0011490-T06-TB3	NA	NA
mds_mskcc_2020	P-0011492-T03-TB3	NA	NA
mds_mskcc_2020	P-0011596-T05-IH3	NA	NA
mds_mskcc_2020	P-0012015-T08-TB3	NA	NA
mds_mskcc_2020	P-0012016-T04-TB3	NA	NA
mds_mskcc_2020	P-0012235-T04-TB3	NA	NA
mds_mskcc_2020	P-0012294-T05-TB3	NA	NA
mds_mskcc_2020	P-0012344-T06-TB3	NA	NA
mds_mskcc_2020	P-0012346-T10-TB3	NA	NA
mds_mskcc_2020	P-0012351-T06-TB3	NA	NA
mds_mskcc_2020	P-0012425-T05-IH3	NA	NA
mds_mskcc_2020	P-0012461-T05-TB3	NA	NA
mds_mskcc_2020	P-0012495-T04-TB3	NA	NA
mds_mskcc_2020	P-0012496-T07-IH3	NA	NA
mds_mskcc_2020	P-0012581-T06-IH3	NA	NA
mds_mskcc_2020	P-0012700-T05-TB3	NA	NA
mds_mskcc_2020	P-0012701-T04-IH3	NA	NA
mds_mskcc_2020	P-0012765-T02-TB3	NA	NA
mds_mskcc_2020	P-0012769-T07-IH3	NA	NA
mds_mskcc_2020	P-0012937-T09-IH3	NA	NA
mds_mskcc_2020	P-0012956-T07-TB3	NA	NA
mds_mskcc_2020	P-0012958-T02-TB3	NA	NA
mds_mskcc_2020	P-0012980-T03-TB3	NA	NA
mds_mskcc_2020	P-0013065-T04-TB3	NA	NA
mds_mskcc_2020	P-0013072-T03-IH3	NA	NA
mds_mskcc_2020	P-0013073-T09-IH3	NA	NA
mds_mskcc_2020	P-0013123-T03-TB3	NA	NA
mds_mskcc_2020	P-0013177-T03-TB3	NA	NA
mds_mskcc_2020	P-0013197-T04-TB3	NA	NA
mds_mskcc_2020	P-0013212-T03-TB3	NA	NA
mds_mskcc_2020	P-0013231-T06-TB3	NA	NA
mds_mskcc_2020	P-0013252-T10-IH3	NA	NA
mds_mskcc_2020	P-0013330-T02-TB3	NA	NA
mds_mskcc_2020	P-0013364-T03-TB3	NA	NA
mds_mskcc_2020	P-0013470-T03-TB3	NA	NA
mds_mskcc_2020	P-0013534-T02-TB3	NA	NA
mds_mskcc_2020	P-0013741-T06-TB3	NA	NA
mds_mskcc_2020	P-0013802-T03-TB3	NA	NA
mds_mskcc_2020	P-0013804-T04-TB3	NA	NA
mds_mskcc_2020	P-0013903-T07-TB3	NA	NA
mds_mskcc_2020	P-0013946-T02-TB3	NA	NA
mds_mskcc_2020	P-0013998-T02-TB3	NA	NA
mds_mskcc_2020	P-0014000-T02-TB3	NA	NA
mds_mskcc_2020	P-0014001-T03-TB3	NA	NA
mds_mskcc_2020	P-0014084-T07-TB3	NA	NA
mds_mskcc_2020	P-0014102-T02-IH3	NA	NA
mds_mskcc_2020	P-0014106-T02-TB3	NA	NA
mds_mskcc_2020	P-0014112-T03-TB3	NA	NA
mds_mskcc_2020	P-0014125-T06-IH3	NA	NA
mds_mskcc_2020	P-0014210-T08-IH3	NA	NA
mds_mskcc_2020	P-0014216-T03-TB3	NA	NA
mds_mskcc_2020	P-0014218-T05-TB3	NA	NA
mds_mskcc_2020	P-0014346-T06-IH3	NA	NA
mds_mskcc_2020	P-0014351-T08-IH3	NA	NA
mds_mskcc_2020	P-0014354-T05-TB3	NA	NA
mds_mskcc_2020	P-0014355-T09-IH3	NA	NA
mds_mskcc_2020	P-0014440-T02-TB3	NA	NA
mds_mskcc_2020	P-0014441-T03-TB3	NA	NA
mds_mskcc_2020	P-0014444-T19-IH3	NA	NA
mds_mskcc_2020	P-0014446-T03-TB3	NA	NA
mds_mskcc_2020	P-0014448-T02-TB3	NA	NA
mds_mskcc_2020	P-0014601-T06-IH3	NA	NA
mds_mskcc_2020	P-0014662-T06-TB3	NA	NA
mds_mskcc_2020	P-0014663-T03-TB3	NA	NA
mds_mskcc_2020	P-0014744-T03-TB3	NA	NA
mds_mskcc_2020	P-0014748-T03-TB3	NA	NA
mds_mskcc_2020	P-0014750-T05-IH3	NA	NA
mds_mskcc_2020	P-0014919-T02-TB3	NA	NA
mds_mskcc_2020	P-0014922-T06-TB3	NA	NA
mds_mskcc_2020	P-0014924-T04-IH3	NA	NA
mds_mskcc_2020	P-0014982-T03-IH3	NA	NA
mds_mskcc_2020	P-0014986-T04-TB3	NA	NA
mds_mskcc_2020	P-0015091-T05-TB3	NA	NA
mds_mskcc_2020	P-0015143-T05-TB3	NA	NA
mds_mskcc_2020	P-0015160-T03-IH3	NA	NA
mds_mskcc_2020	P-0015316-T03-IH3	NA	NA
mds_mskcc_2020	P-0015400-T05-IM6	NA	NA
mds_mskcc_2020	P-0015427-T02-TB3	NA	NA
mds_mskcc_2020	P-0015505-T02-TB3	NA	NA
mds_mskcc_2020	P-0015652-T09-TB3	NA	NA
mds_mskcc_2020	P-0015655-T06-TB3	NA	NA
mds_mskcc_2020	P-0015659-T02-TB3	NA	NA
mds_mskcc_2020	P-0015752-T04-TB3	NA	NA
mds_mskcc_2020	P-0015753-T02-IH3	NA	NA
mds_mskcc_2020	P-0015754-T03-TB3	NA	NA
mds_mskcc_2020	P-0015799-T02-IH3	NA	NA
mds_mskcc_2020	P-0015800-T04-IH3	NA	NA
mds_mskcc_2020	P-0015808-T03-TB3	NA	NA
mds_mskcc_2020	P-0015876-T07-IH3	NA	NA
mds_mskcc_2020	P-0015897-T08-TB3	NA	NA
mds_mskcc_2020	P-0015937-T03-IH3	NA	NA
mds_mskcc_2020	P-0016073-T02-TB3	NA	NA
mds_mskcc_2020	P-0016077-T02-TB3	NA	NA
mds_mskcc_2020	P-0016080-T03-TB3	NA	NA
mds_mskcc_2020	P-0016082-T02-TB3	NA	NA
mds_mskcc_2020	P-0016085-T03-IH3	NA	NA
mds_mskcc_2020	P-0016103-T04-TB3	NA	NA
mds_mskcc_2020	P-0016104-T03-TB3	NA	NA
mds_mskcc_2020	P-0016121-T05-TB3	NA	NA
mds_mskcc_2020	P-0016156-T04-TB3	NA	NA
mds_mskcc_2020	P-0016409-T03-TB3	NA	NA
mds_mskcc_2020	P-0016424-T03-TB3	NA	NA
mds_mskcc_2020	P-0016493-T02-TB3	NA	NA
mds_mskcc_2020	P-0016510-T04-TB3	NA	NA
mds_mskcc_2020	P-0016512-T10-IH3	NA	NA
mds_mskcc_2020	P-0016519-T03-TB3	NA	NA
mds_mskcc_2020	P-0016520-T12-IH3	NA	NA
mds_mskcc_2020	P-0016586-T03-IH3	NA	NA
mds_mskcc_2020	P-0016588-T04-TB3	NA	NA
mds_mskcc_2020	P-0016675-T05-TB3	NA	NA
mds_mskcc_2020	P-0016676-T03-TB3	NA	NA
mds_mskcc_2020	P-0016677-T02-IH3	NA	NA
mds_mskcc_2020	P-0016681-T02-TB3	NA	NA
mds_mskcc_2020	P-0016682-T02-TB3	NA	NA
mds_mskcc_2020	P-0016754-T03-TB3	NA	NA
mds_mskcc_2020	P-0016757-T03-IH3	NA	NA
mds_mskcc_2020	P-0016788-T03-TB3	NA	NA
mds_mskcc_2020	P-0016789-T04-TB3	NA	NA
mds_mskcc_2020	P-0016945-T03-TB3	NA	NA
mds_mskcc_2020	P-0016979-T05-TB3	NA	NA
mds_mskcc_2020	P-0016995-T02-TB3	NA	NA
mds_mskcc_2020	P-0017110-T02-IH3	NA	NA
mds_mskcc_2020	P-0017144-T04-TB3	NA	NA
mds_mskcc_2020	P-0017145-T05-IH3	NA	NA
mds_mskcc_2020	P-0017146-T02-TB3	NA	NA
mds_mskcc_2020	P-0017218-T02-TB3	NA	NA
mds_mskcc_2020	P-0017219-T06-IH3	NA	NA
mds_mskcc_2020	P-0017223-T02-TB3	NA	NA
mds_mskcc_2020	P-0017280-T03-TB3	NA	NA
mds_mskcc_2020	P-0017282-T02-IH3	NA	NA
mds_mskcc_2020	P-0017340-T04-TB3	NA	NA
mds_mskcc_2020	P-0017341-T06-IH3	NA	NA
mds_mskcc_2020	P-0017342-T06-TB3	NA	NA
mds_mskcc_2020	P-0017343-T02-TB3	NA	NA
mds_mskcc_2020	P-0017345-T03-TB3	NA	NA
mds_mskcc_2020	P-0017347-T04-TB3	NA	NA
mds_mskcc_2020	P-0017404-T05-IH3	NA	NA
mds_mskcc_2020	P-0017410-T02-TB3	NA	NA
mds_mskcc_2020	P-0017411-T11-TB3	NA	NA
mds_mskcc_2020	P-0017566-T02-TB3	NA	NA
mds_mskcc_2020	P-0017611-T02-TB3	NA	NA
mds_mskcc_2020	P-0017640-T03-TB3	NA	NA
mds_mskcc_2020	P-0017644-T01-TB3	NA	NA
mds_mskcc_2020	P-0017645-T01-TB3	NA	NA
mds_mskcc_2020	P-0017648-T02-TB3	NA	NA
mds_mskcc_2020	P-0017649-T02-TB3	NA	NA
mds_mskcc_2020	P-0017650-T03-IH3	NA	NA
mds_mskcc_2020	P-0017654-T07-IH3	NA	NA
mds_mskcc_2020	P-0017689-T01-TB3	NA	NA
mds_mskcc_2020	P-0017734-T02-TB3	NA	NA
mds_mskcc_2020	P-0017790-T01-TB3	NA	NA
mds_mskcc_2020	P-0017791-T01-TB3	NA	NA
mds_mskcc_2020	P-0017792-T01-TB3	NA	NA
mds_mskcc_2020	P-0017793-T01-TB3	NA	NA
mds_mskcc_2020	P-0017905-T02-TB3	NA	NA
mds_mskcc_2020	P-0017948-T02-TB3	NA	NA
mds_mskcc_2020	P-0017949-T01-TB3	NA	NA
mds_mskcc_2020	P-0017950-T01-TB3	NA	NA
mds_mskcc_2020	P-0017951-T01-TB3	NA	NA
mds_mskcc_2020	P-0017952-T01-TB3	NA	NA
mds_mskcc_2020	P-0017955-T01-TB3	NA	NA
mds_mskcc_2020	P-0018065-T01-TB3	NA	NA
mds_mskcc_2020	P-0018067-T01-TB3	NA	NA
mds_mskcc_2020	P-0018165-T05-TB3	NA	NA
mds_mskcc_2020	P-0018257-T03-TB3	NA	NA
mds_mskcc_2020	P-0018259-T02-TB3	NA	NA
mds_mskcc_2020	P-0018261-T01-TB3	NA	NA
mds_mskcc_2020	P-0018290-T01-TB3	NA	NA
mds_mskcc_2020	P-0018292-T01-TB3	NA	NA
mds_mskcc_2020	P-0018325-T02-TB3	NA	NA
mds_mskcc_2020	P-0018360-T01-TB3	NA	NA
mds_mskcc_2020	P-0018363-T03-TB3	NA	NA
mds_mskcc_2020	P-0018365-T01-TB3	NA	NA
mds_mskcc_2020	P-0018406-T01-TB3	NA	NA
mds_mskcc_2020	P-0018407-T01-TB3	NA	NA
mds_mskcc_2020	P-0018408-T01-TB3	NA	NA
mds_mskcc_2020	P-0018409-T01-TB3	NA	NA
mds_mskcc_2020	P-0018424-T01-IH3	NA	NA
mds_mskcc_2020	P-0018473-T01-TB3	NA	NA
mds_mskcc_2020	P-0018475-T01-TB3	NA	NA
mds_mskcc_2020	P-0018477-T01-TB3	NA	NA
mds_mskcc_2020	P-0018478-T01-TB3	NA	NA
mds_mskcc_2020	P-0018479-T01-TB3	NA	NA
mds_mskcc_2020	P-0018480-T01-TB3	NA	NA
mds_mskcc_2020	P-0018481-T01-TB3	NA	NA
mds_mskcc_2020	P-0018482-T01-TB3	NA	NA
mds_mskcc_2020	P-0018617-T02-TB3	NA	NA
mds_mskcc_2020	P-0018619-T02-TB3	NA	NA
mds_mskcc_2020	P-0018620-T02-TB3	NA	NA
mds_mskcc_2020	P-0018730-T01-TB3	NA	NA
mds_mskcc_2020	P-0018731-T01-TB3	NA	NA
mds_mskcc_2020	P-0018733-T01-TB3	NA	NA
mds_mskcc_2020	P-0018734-T01-TB3	NA	NA
mds_mskcc_2020	P-0018736-T02-TB3	NA	NA
mds_mskcc_2020	P-0018737-T01-TB3	NA	NA
mds_mskcc_2020	P-0018739-T01-TB3	NA	NA
mds_mskcc_2020	P-0018742-T01-TB3	NA	NA
mds_mskcc_2020	P-0018743-T01-TB3	NA	NA
mds_mskcc_2020	P-0018748-T02-TB3	NA	NA
mds_mskcc_2020	P-0018764-T06-TB3	NA	NA
mds_mskcc_2020	P-0018765-T01-TB3	NA	NA
mds_mskcc_2020	P-0018766-T02-TB3	NA	NA
mds_mskcc_2020	P-0018774-T01-TB3	NA	NA
mds_mskcc_2020	P-0018827-T03-TB3	NA	NA
mds_mskcc_2020	P-0018871-T01-TB3	NA	NA
