STUDY_ID	SAMPLE_ID	MYC	BASP1
ccle_broad_2019	SKMEL5_SKIN	48.18641	2.17178
ccle_broad_2019	HS944T_SKIN	8.14351	9.08876
ccle_broad_2019	TCCPAN2_PANCREAS	23.48982	0.4045
ccle_broad_2019	DOV13_OVARY	NA	NA
ccle_broad_2019	RMGI_OVARY	39.50632	0.26095
ccle_broad_2019	PC3_PROSTATE	31.15114	44.75803
ccle_broad_2019	K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	62.04767	0.20629
ccle_broad_2019	RT112_URINARY_TRACT	57.32072	24.13873
ccle_broad_2019	NUGC3_STOMACH	40.88406	0.15394
ccle_broad_2019	U87MG_CENTRAL_NERVOUS_SYSTEM	30.52387	93.50761
ccle_broad_2019	CAKI2_KIDNEY	30.46312	2.26184
ccle_broad_2019	OE19_OESOPHAGUS	77.34521	0.24277
ccle_broad_2019	KMRC2_KIDNEY	42.03763	70.05912
ccle_broad_2019	JHH2_LIVER	29.83303	4.09815
ccle_broad_2019	IM95_STOMACH	101.86984	0.02915
ccle_broad_2019	MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	154.06557	13.29451
ccle_broad_2019	WM2664_SKIN	47.00178	0.6164
ccle_broad_2019	KMRC1_KIDNEY	7.77918	52.49274
ccle_broad_2019	KM12_LARGE_INTESTINE	78.10649	0.14635
ccle_broad_2019	COLO849_SKIN	NA	NA
ccle_broad_2019	T84_LARGE_INTESTINE	90.50031	0.07758
ccle_broad_2019	CALU1_LUNG	28.80521	120.53673
ccle_broad_2019	LOXIMVI_SKIN	116.47444	54.93616
ccle_broad_2019	NCIH2170_LUNG	180.93901	2.55732
ccle_broad_2019	SQ1_LUNG	46.59957	71.69228
ccle_broad_2019	AN3CA_ENDOMETRIUM	20.25792	0.26498
ccle_broad_2019	NCIH2444_LUNG	21.85605	83.32908
ccle_broad_2019	UACC257_SKIN	47.96012	0.73343
ccle_broad_2019	KYSE510_OESOPHAGUS	199.82578	111.25205
ccle_broad_2019	MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	186.40675	17.38835
ccle_broad_2019	HUPT4_PANCREAS	56.37762	0.08047
ccle_broad_2019	MOGGCCM_CENTRAL_NERVOUS_SYSTEM	NA	NA
ccle_broad_2019	KYSE30_OESOPHAGUS	26.25746	13.64016
ccle_broad_2019	KYSE150_OESOPHAGUS	28.89956	79.87547
ccle_broad_2019	PSN1_PANCREAS	466.11014	0.25028
ccle_broad_2019	NCIH1299_LUNG	51.28577	31.11705
ccle_broad_2019	PATU8988T_PANCREAS	76.43201	0.07001
ccle_broad_2019	IGR37_SKIN	39.35968	0.07047
ccle_broad_2019	LN443_CENTRAL_NERVOUS_SYSTEM	33.11423	85.93164
ccle_broad_2019	SLR23_KIDNEY	43.24202	77.49789
ccle_broad_2019	HMEL_BREAST	133.93356	12.47892
ccle_broad_2019	OELE_OVARY	42.72055	21.60544
ccle_broad_2019	LN235_CENTRAL_NERVOUS_SYSTEM	8.04388	3.48113
ccle_broad_2019	BJHTERT_SKIN	NA	NA
ccle_broad_2019	LN428_CENTRAL_NERVOUS_SYSTEM	4.3736	0.28963
ccle_broad_2019	SLR24_KIDNEY	65.13239	101.17757
ccle_broad_2019	EWS502_BONE	86.32179	159.12521
ccle_broad_2019	SALE_LUNG	48.44521	28.57486
ccle_broad_2019	HCC2814_LUNG	33.16196	110.01231
ccle_broad_2019	SKRC31_KIDNEY	NA	NA
ccle_broad_2019	TIG3TD_FIBROBLAST	16.40239	186.00798
ccle_broad_2019	TC32_BONE	89.20864	59.69389
ccle_broad_2019	SF172_CENTRAL_NERVOUS_SYSTEM	50.64848	33.55262
ccle_broad_2019	PRECLH_PROSTATE	34.14877	27.42561
ccle_broad_2019	U343_CENTRAL_NERVOUS_SYSTEM	6.45525	68.49064
ccle_broad_2019	RCC4_KIDNEY	NA	NA
ccle_broad_2019	LN215_CENTRAL_NERVOUS_SYSTEM	17.15224	0.34632
ccle_broad_2019	LN464_CENTRAL_NERVOUS_SYSTEM	57.82662	0.33643
ccle_broad_2019	SLR25_KIDNEY	23.02502	0.31934
ccle_broad_2019	U178_CENTRAL_NERVOUS_SYSTEM	15.01033	54.68598
ccle_broad_2019	F5_CENTRAL_NERVOUS_SYSTEM	89.39809	38.9932
ccle_broad_2019	HEKTE_KIDNEY	26.47503	92.67917
ccle_broad_2019	SLR26_KIDNEY	34.79234	28.20556
ccle_broad_2019	SKRC20_KIDNEY	45.45411	309.00537
ccle_broad_2019	SF767_CERVIX	NA	NA
ccle_broad_2019	A1207_CENTRAL_NERVOUS_SYSTEM	39.17988	112.30173
ccle_broad_2019	LN319_CENTRAL_NERVOUS_SYSTEM	21.80347	68.64764
ccle_broad_2019	HCC364_LUNG	37.5873	245.31729
ccle_broad_2019	UMRC6_KIDNEY	NA	NA
ccle_broad_2019	LN382_CENTRAL_NERVOUS_SYSTEM	8.63436	118.68031
ccle_broad_2019	IOMMLEE_CENTRAL_NERVOUS_SYSTEM	94.90876	79.32683
ccle_broad_2019	UMRC2_KIDNEY	NA	NA
ccle_broad_2019	DFCI024_LUNG	NA	NA
ccle_broad_2019	HCC1897_LUNG	NA	NA
ccle_broad_2019	SLR21_KIDNEY	39.70196	32.42183
ccle_broad_2019	LNZ308_CENTRAL_NERVOUS_SYSTEM	11.46357	29.60934
ccle_broad_2019	LN340_CENTRAL_NERVOUS_SYSTEM	6.52425	50.66959
ccle_broad_2019	HCC827GR5_LUNG	56.31161	101.91233
ccle_broad_2019	SLR20_KIDNEY	32.56364	70.39711
ccle_broad_2019	HK2_KIDNEY	NA	NA
ccle_broad_2019	EW8_BONE	81.61376	222.53604
ccle_broad_2019	UOK101_KIDNEY	36.42011	69.28376
ccle_broad_2019	JHESOAD1_OESOPHAGUS	23.56563	0.6678
ccle_broad_2019	CH157MN_CENTRAL_NERVOUS_SYSTEM	55.44313	155.07065
ccle_broad_2019	MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	128.12822	0.89338
ccle_broad_2019	SCC25_UPPER_AERODIGESTIVE_TRACT	43.00589	64.7888
ccle_broad_2019	UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA
ccle_broad_2019	MHHNB11_AUTONOMIC_GANGLIA	0.24146	52.60072
ccle_broad_2019	HCC1806_BREAST	27.9888	0.68196
ccle_broad_2019	GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	35.08767	42.27924
ccle_broad_2019	MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	124.90058	66.93829
ccle_broad_2019	MKN7_STOMACH	54.3771	46.12733
ccle_broad_2019	SW1710_URINARY_TRACT	52.03362	21.68395
ccle_broad_2019	MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	70.79106	1.19685
ccle_broad_2019	SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9.86887	54.76321
ccle_broad_2019	SCC15_UPPER_AERODIGESTIVE_TRACT	37.66668	84.75658
ccle_broad_2019	RS5_FIBROBLAST	9.33527	78.28921
ccle_broad_2019	NCIH2126_LUNG	22.83525	324.39264
ccle_broad_2019	NCIH2141_LUNG	NA	NA
ccle_broad_2019	NCIH1385_LUNG	7.48085	99.47338
ccle_broad_2019	HCC827_LUNG	134.49385	77.628
ccle_broad_2019	RD_SOFT_TISSUE	36.45771	1.93186
ccle_broad_2019	TT_THYROID	11.8491	41.68675
ccle_broad_2019	TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	187.39548	2.37038
ccle_broad_2019	HS172T_FIBROBLAST	1.88272	43.5676
ccle_broad_2019	HS834T_FIBROBLAST	11.634	34.65364
ccle_broad_2019	TE125T_FIBROBLAST	15.97282	69.04214
ccle_broad_2019	8305C_THYROID	36.91516	114.68742
ccle_broad_2019	UACC812_BREAST	31.16011	17.89202
ccle_broad_2019	ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	179.22697	0.12817
ccle_broad_2019	KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	69.40863	13.66864
ccle_broad_2019	DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	115.02359	0.65526
ccle_broad_2019	ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	252.5585	0.16988
ccle_broad_2019	DM3_FIBROBLAST	11.00479	55.52358
ccle_broad_2019	JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	185.72856	36.28657
ccle_broad_2019	JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	429.38934	0.16228
ccle_broad_2019	NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	221.55104	75.74506
ccle_broad_2019	CL14_LARGE_INTESTINE	63.84012	1.06381
ccle_broad_2019	KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	277.10895	0.13896
ccle_broad_2019	JL1_PLEURA	60.84395	155.48734
ccle_broad_2019	CAL148_BREAST	66.07059	1.10177
ccle_broad_2019	NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	75.71093	30.23001
ccle_broad_2019	HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	151.80264	0.13573
ccle_broad_2019	SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	77.4411	0.25506
ccle_broad_2019	CL40_LARGE_INTESTINE	49.63814	0.17752
ccle_broad_2019	MDAMB134VI_BREAST	24.35505	8.80532
ccle_broad_2019	HCC1500_BREAST	12.50433	0.19117
ccle_broad_2019	HCC1599_BREAST	227.25189	0.60033
ccle_broad_2019	SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA
ccle_broad_2019	MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA
ccle_broad_2019	OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	106.13511	131.33815
ccle_broad_2019	SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	130.78015	81.75269
ccle_broad_2019	SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	145.62663	58.94212
ccle_broad_2019	RH41_SOFT_TISSUE	23.19448	12.01841
ccle_broad_2019	OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	307.94894	0.09926
ccle_broad_2019	MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	341.45767	1.16806
ccle_broad_2019	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	304.07632	2.69846
ccle_broad_2019	KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	117.13097	3.35263
ccle_broad_2019	HS698T_FIBROBLAST	14.68561	30.16018
ccle_broad_2019	UACC893_BREAST	29.25735	0.09757
ccle_broad_2019	MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	128.69659	14.86263
ccle_broad_2019	CHP126_AUTONOMIC_GANGLIA	0.53162	95.31688
ccle_broad_2019	COLO680N_OESOPHAGUS	36.06978	59.10714
ccle_broad_2019	COLO678_LARGE_INTESTINE	7.56692	0.15858
ccle_broad_2019	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	197.46486	0.8176
ccle_broad_2019	CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	128.79567	0.18874
ccle_broad_2019	EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	24.28713	24.54466
ccle_broad_2019	CAL54_KIDNEY	60.63813	5.56395
ccle_broad_2019	BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	335.01315	0.08901
ccle_broad_2019	DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	69.66386	36.06312
ccle_broad_2019	EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	281.4729	1.55615
ccle_broad_2019	NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	200.54025	0.10388
ccle_broad_2019	VMCUB1_URINARY_TRACT	41.67265	2.35174
ccle_broad_2019	LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	187.74904	6.058
ccle_broad_2019	LXF289_LUNG	88.35223	64.12767
ccle_broad_2019	MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	143.59152	73.00478
ccle_broad_2019	PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	55.57166	40.50766
ccle_broad_2019	PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	24.16473	0.34805
ccle_broad_2019	NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	157.93607	0.14178
ccle_broad_2019	OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	136.54314	30.96997
ccle_broad_2019	MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	79.9791	0.96302
ccle_broad_2019	JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	162.45084	0.15155
ccle_broad_2019	OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	181.10919	0.40645
ccle_broad_2019	KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	164.52773	0.22386
ccle_broad_2019	JK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	126.79395	0.11132
ccle_broad_2019	RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	55.77069	61.26619
ccle_broad_2019	KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	148.57452	50.31627
ccle_broad_2019	L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	85.22167	0.08176
ccle_broad_2019	CAL78_BONE	17.66299	62.79714
ccle_broad_2019	HDQP1_BREAST	20.53025	34.24479
ccle_broad_2019	MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	93.83563	0.19896
ccle_broad_2019	MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	150.0995	0.15017
ccle_broad_2019	ONCODG1_OVARY	11.3397	14.47861
ccle_broad_2019	HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	49.67705	1.85479
ccle_broad_2019	CAL29_URINARY_TRACT	24.74375	48.46625
ccle_broad_2019	KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	78.31296	33.42281
ccle_broad_2019	SCLC21H_LUNG	336.47314	48.92408
ccle_broad_2019	CALU3_LUNG	39.33538	0.21432
ccle_broad_2019	NCIH1435_LUNG	24.99488	0.12434
ccle_broad_2019	NCIH2009_LUNG	36.40925	368.38147
ccle_broad_2019	NCIH1869_LUNG	73.34385	14.40659
ccle_broad_2019	HS852T_SKIN	8.65275	93.45354
ccle_broad_2019	HCC1419_BREAST	6.54376	6.41976
ccle_broad_2019	BT483_BREAST	15.83661	31.60104
ccle_broad_2019	HS281T_FIBROBLAST	11.14084	99.00609
ccle_broad_2019	HS934T_FIBROBLAST	15.20282	75.50361
ccle_broad_2019	HCC4006_LUNG	9.52287	115.6453
ccle_broad_2019	HCC1428_BREAST	28.97236	0.24632
ccle_broad_2019	KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	275.78531	23.52238
ccle_broad_2019	SHP77_LUNG	24.96458	0.20832
ccle_broad_2019	TE441T_SOFT_TISSUE	38.14626	0.38726
ccle_broad_2019	NB1_AUTONOMIC_GANGLIA	0.12316	0.06125
ccle_broad_2019	HS274T_FIBROBLAST	NA	NA
ccle_broad_2019	PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	57.91396	7.06798
ccle_broad_2019	ZR7530_BREAST	49.60452	0.21435
ccle_broad_2019	HS863T_FIBROBLAST	7.20013	69.5039
ccle_broad_2019	NCIH841_LUNG	23.17649	1.38419
ccle_broad_2019	HS821T_FIBROBLAST	10.4978	28.36695
ccle_broad_2019	NCIH1944_LUNG	37.33124	160.54123
ccle_broad_2019	NCIH2405_LUNG	40.34912	3.55484
ccle_broad_2019	DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	25.57862	308.93402
ccle_broad_2019	BEN_LUNG	35.15563	0.21393
ccle_broad_2019	COLO320_LARGE_INTESTINE	1397.71118	0.21187
ccle_broad_2019	RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	29.19636	0.63039
ccle_broad_2019	SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	99.46548	11.4997
ccle_broad_2019	P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	77.90221	0.28658
ccle_broad_2019	BFTC905_URINARY_TRACT	358.76581	23.14673
ccle_broad_2019	BFTC909_KIDNEY	30.51374	37.57256
ccle_broad_2019	MHHES1_BONE	289.60974	72.70564
ccle_broad_2019	JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	95.51899	105.98766
ccle_broad_2019	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	85.11208	101.03873
ccle_broad_2019	NCIH727_LUNG	22.45433	21.99901
ccle_broad_2019	HS343T_FIBROBLAST	13.70481	101.31949
ccle_broad_2019	HCC2935_LUNG	7.59306	69.70928
ccle_broad_2019	HS888T_FIBROBLAST	19.95336	92.7682
ccle_broad_2019	MKN45_STOMACH	18.92953	0.21456
ccle_broad_2019	8505C_THYROID	49.04027	130.12294
ccle_broad_2019	KU1919_URINARY_TRACT	25.64553	75.04539
ccle_broad_2019	KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	269.2348	36.97458
ccle_broad_2019	CADOES1_BONE	84.70536	125.94894
ccle_broad_2019	S117_THYROID	NA	NA
ccle_broad_2019	EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	305.90738	43.02124
ccle_broad_2019	OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	178.29686	4.10153
ccle_broad_2019	CAL62_THYROID	39.476	0.28542
ccle_broad_2019	LCLC103H_LUNG	13.46405	190.48396
ccle_broad_2019	JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	72.09608	0.10339
ccle_broad_2019	697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	129.33833	0.07514
ccle_broad_2019	MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	195.17371	0.15562
ccle_broad_2019	M07E_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	302.92648	0.67164
ccle_broad_2019	L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	30.39056	64.1197
ccle_broad_2019	MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	229.51492	0.19515
ccle_broad_2019	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	245.01802	49.19524
ccle_broad_2019	LCLC97TM1_LUNG	169.45956	18.45317
ccle_broad_2019	2313287_STOMACH	56.25928	0.12412
ccle_broad_2019	BHT101_THYROID	233.91077	23.56204
ccle_broad_2019	JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	59.17665	112.96062
ccle_broad_2019	CAL51_BREAST	9.18836	0.12936
ccle_broad_2019	L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	30.2572	0.14526
ccle_broad_2019	KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	27.558	48.77571
ccle_broad_2019	SIMA_AUTONOMIC_GANGLIA	0.31458	20.86969
ccle_broad_2019	NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	147.02759	36.81025
ccle_broad_2019	BC3C_URINARY_TRACT	61.45349	36.756
ccle_broad_2019	SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	105.08046	161.15549
ccle_broad_2019	KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	218.31696	36.75846
ccle_broad_2019	REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	236.11588	16.03263
ccle_broad_2019	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	191.14555	8.10296
ccle_broad_2019	MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	96.48268	8.71003
ccle_broad_2019	SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	121.56171	12.88426
ccle_broad_2019	SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	53.39587	131.61259
ccle_broad_2019	BCPAP_THYROID	3.16653	59.6958
ccle_broad_2019	639V_URINARY_TRACT	35.52917	1.15429
ccle_broad_2019	CL11_LARGE_INTESTINE	43.11189	0.1502
ccle_broad_2019	TT2609C02_THYROID	38.27439	64.89228
ccle_broad_2019	MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA
ccle_broad_2019	CL34_LARGE_INTESTINE	171.54413	0.13014
ccle_broad_2019	RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	126.0416	13.549
ccle_broad_2019	CAL120_BREAST	83.29455	62.70162
ccle_broad_2019	647V_URINARY_TRACT	66.29256	0.27451
ccle_broad_2019	RH18_SOFT_TISSUE	19.67413	42.73891
ccle_broad_2019	MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	164.50401	7.71323
ccle_broad_2019	F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	187.66464	0.31819
ccle_broad_2019	EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	143.35835	4.21232
ccle_broad_2019	WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	85.29328	136.0777
ccle_broad_2019	JIMT1_BREAST	56.56797	0.33677
ccle_broad_2019	ML1_THYROID	45.20915	69.54153
ccle_broad_2019	AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	332.33804	3.18237
ccle_broad_2019	MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	155.88263	1.58966
ccle_broad_2019	COLO699_LUNG	77.16435	4.95548
ccle_broad_2019	JHUEM7_ENDOMETRIUM	21.86344	63.40448
ccle_broad_2019	KP1NL_PANCREAS	NA	NA
ccle_broad_2019	KP1N_PANCREAS	NA	NA
ccle_broad_2019	M059J_CENTRAL_NERVOUS_SYSTEM	NA	NA
ccle_broad_2019	MB157_BREAST	NA	NA
ccle_broad_2019	OE21_OESOPHAGUS	17.53715	25.73975
ccle_broad_2019	SF8657_SKIN	NA	NA
ccle_broad_2019	SNUC2B_LARGE_INTESTINE	NA	NA
ccle_broad_2019	NCIH2073_LUNG	18.99226	0.98068
ccle_broad_2019	HN_UPPER_AERODIGESTIVE_TRACT	NA	NA
ccle_broad_2019	HRT18_LARGE_INTESTINE	NA	NA
ccle_broad_2019	HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	80.52044	0.31393
ccle_broad_2019	PLB985_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	484.60965	130.10612
ccle_broad_2019	SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	178.19031	0.36291
ccle_broad_2019	MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	89.40987	0.22753
ccle_broad_2019	HOP62_LUNG	24.0028	117.73102
ccle_broad_2019	EKVX_LUNG	24.24554	120.53937
ccle_broad_2019	OVCAR5_OVARY	NA	NA
ccle_broad_2019	UO31_KIDNEY	48.04542	59.84613
ccle_broad_2019	TK10_KIDNEY	NA	NA
ccle_broad_2019	SF268_CENTRAL_NERVOUS_SYSTEM	31.63451	129.595
ccle_broad_2019	SF539_CENTRAL_NERVOUS_SYSTEM	10.37368	107.72552
ccle_broad_2019	SNB75_CENTRAL_NERVOUS_SYSTEM	11.21761	55.98115
ccle_broad_2019	HOP92_LUNG	74.13912	178.20406
ccle_broad_2019	ACCS_URINARY_TRACT	NA	NA
ccle_broad_2019	MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	96.50954	32.09441
ccle_broad_2019	A427_LUNG	30.76764	91.10579
ccle_broad_2019	BT12_SOFT_TISSUE	64.51685	0.38705
ccle_broad_2019	C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	62.9543	202.18474
ccle_broad_2019	CACO2_LARGE_INTESTINE	46.85472	47.37915
ccle_broad_2019	HCC2429_LUNG	79.46812	0.27131
ccle_broad_2019	HCC2450_LUNG	45.3051	217.43396
ccle_broad_2019	HCC461_LUNG	29.25125	0.64658
ccle_broad_2019	HCC515_LUNG	48.26284	80.90697
ccle_broad_2019	INA6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	177.1736	23.0593
ccle_broad_2019	KD_SOFT_TISSUE	70.08775	0.06866
ccle_broad_2019	KPMRTRY_SOFT_TISSUE	51.65503	0.95525
ccle_broad_2019	MON_SOFT_TISSUE	39.53863	23.81353
ccle_broad_2019	NCIH2004RT_SOFT_TISSUE	84.67316	0.3658
ccle_broad_2019	NCIH2077_LUNG	42.68605	47.1529
ccle_broad_2019	NCIH2882_LUNG	23.02453	145.02405
ccle_broad_2019	NCIH2887_LUNG	72.54372	1.35773
ccle_broad_2019	NCIH1819_LUNG	2.81693	61.71053
ccle_broad_2019	NCIH3122_LUNG	45.48875	83.47751
ccle_broad_2019	NHAHTDD_CENTRAL_NERVOUS_SYSTEM	35.88972	126.67885
ccle_broad_2019	OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	788.95496	0.33804
ccle_broad_2019	OCIMY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	248.67644	0.47319
ccle_broad_2019	OPM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	139.88065	14.04104
ccle_broad_2019	PC9_LUNG	50.95634	0.54377
ccle_broad_2019	SKNEP1_BONE	85.70368	78.23547
ccle_broad_2019	SKPNDW_BONE	474.2587	36.65104
ccle_broad_2019	STM9101_SOFT_TISSUE	86.29034	0.03925
ccle_broad_2019	SIHA_CERVIX	8.24181	639.92963
ccle_broad_2019	TM87_SOFT_TISSUE	16.68117	0.35634
ccle_broad_2019	TTC709_SOFT_TISSUE	58.48959	0.37583
ccle_broad_2019	TTC1240_SOFT_TISSUE	109.0117	1.28278
ccle_broad_2019	TTC549_SOFT_TISSUE	35.31151	0.26563
ccle_broad_2019	TTC642_SOFT_TISSUE	125.06587	15.73908
ccle_broad_2019	BT16_SOFT_TISSUE	52.9399	0.01979
ccle_broad_2019	CW9019_SOFT_TISSUE	45.55946	49.88766
ccle_broad_2019	D384_CENTRAL_NERVOUS_SYSTEM	NA	NA
ccle_broad_2019	D425_CENTRAL_NERVOUS_SYSTEM	236.58493	9.40206
ccle_broad_2019	D458_CENTRAL_NERVOUS_SYSTEM	510.25854	52.0798
ccle_broad_2019	D556_CENTRAL_NERVOUS_SYSTEM	NA	NA
ccle_broad_2019	JR_SOFT_TISSUE	NA	NA
ccle_broad_2019	MKL1_SKIN	NA	NA
ccle_broad_2019	MKL2_SKIN	NA	NA
ccle_broad_2019	PETA_SKIN	NA	NA
ccle_broad_2019	SMSCTR_SOFT_TISSUE	0.54878	0.01605
ccle_broad_2019	SUMB002_CENTRAL_NERVOUS_SYSTEM	NA	NA
ccle_broad_2019	BB30HNC_UPPER_AERODIGESTIVE_TRACT	NA	NA
ccle_broad_2019	BB49HNC_UPPER_AERODIGESTIVE_TRACT	NA	NA
ccle_broad_2019	BICR10_UPPER_AERODIGESTIVE_TRACT	NA	NA
ccle_broad_2019	BICR78_UPPER_AERODIGESTIVE_TRACT	85.95601	8.64677
ccle_broad_2019	CA922_UPPER_AERODIGESTIVE_TRACT	NA	NA
ccle_broad_2019	DOK_UPPER_AERODIGESTIVE_TRACT	NA	NA
ccle_broad_2019	H3118_UPPER_AERODIGESTIVE_TRACT	NA	NA
ccle_broad_2019	HO1N1_UPPER_AERODIGESTIVE_TRACT	NA	NA
